FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,TYPE,HLO,DATATYPE
X3870F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3870F,1,1,1:  1-2 12oz serving(s),1,40,32,32,1E-12,N,,
X3870F,2,2,2:  3-5 12oz servings,1,40,32,32,1E-12,N,,
X3870F,3,3,3:  1-2 six packs (12oz bottles/,1,40,32,32,1E-12,N,,
X3870F,4,4,4:  2-3 six packs (12oz bottles/,1,40,32,32,1E-12,N,,
X3870F,5,5,5:  3+ six packs (12oz bottles/c,1,40,32,32,1E-12,N,,
X3871F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3871F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3871F,1,1,1:  1-2 glasses (5oz),1,40,32,32,1E-12,N,,
X3871F,2,2,2:  1/2 carafe (12.5oz),1,40,32,32,1E-12,N,,
X3871F,3,3,3:  1 bottle,1,40,32,32,1E-12,N,,
X3871F,4,4,4:  2-4 bottles,1,40,32,32,1E-12,N,,
X3871F,5,5,5:  5 or more bottles of wine or,1,40,32,32,1E-12,N,,
X3872F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X3872F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X3872F,1,1,1:  35 hrs or more/wk,1,40,23,23,1E-12,N,,
X3872F,2,2,2:  Less than 35 hrs/wk,1,40,23,23,1E-12,N,,
X3873F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X3873F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X3873F,1,1,1:  <3 months,1,40,15,15,1E-12,N,,
X3873F,2,2,2:  3-6 months,1,40,15,15,1E-12,N,,
X3873F,3,3,3:  7-12 months,1,40,15,15,1E-12,N,,
X3873F,4,4,4:  1-5 years,1,40,15,15,1E-12,N,,
X3873F,5,5,5:  6+ years,1,40,15,15,1E-12,N,,
X3874F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X3874F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X3874F,1,1,1:  Drops or a little more,1,40,26,26,1E-12,N,,
X3874F,2,2,2:  Small splashes,1,40,26,26,1E-12,N,,
X3874F,3,3,3:  Or more,1,40,26,26,1E-12,N,,
X3875F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3875F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3875F,1,1,1:  English,1,40,32,32,1E-12,N,,
X3875F,2,2,2:  English + Spanish simultaneo,1,40,32,32,1E-12,N,,
X3875F,3,3,3:  Spanish,1,40,32,32,1E-12,N,,
X3875F,99,99,99:  Or something else,1,40,32,32,1E-12,N,,
X3876F,.,.Z,XSPECF5.,1,40,30,30,1E-12,N,F,
X3876F,LOW,0,XSPECF5.,1,40,30,30,1E-12,N,LF,
X3876F,1,1,1:  Every day,1,40,30,30,1E-12,N,,
X3876F,2,2,2:  5-6 days a week,1,40,30,30,1E-12,N,,
X3876F,3,3,3:  3-4 days a week,1,40,30,30,1E-12,N,,
X3876F,4,4,4:  1-2 days a week,1,40,30,30,1E-12,N,,
X3876F,5,5,"5:  Or, less often than weekly",1,40,30,30,1E-12,N,,
X3877F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3877F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3877F,1,1,1:  Has not sought treatment,1,40,32,32,1E-12,N,,
X3877F,2,2,2:  Sought and received treatmen,1,40,32,32,1E-12,N,,
X3877F,3,3,"3:  Sought, but did not receive",1,40,32,32,1E-12,N,,
X3878F,.,.Z,XSPECF5.,1,40,29,29,1E-12,N,F,
X3878F,LOW,0,XSPECF5.,1,40,29,29,1E-12,N,LF,
X3878F,1,1,1:  I do not have the symptom,1,40,29,29,1E-12,N,,
X3878F,2,2,2:  Rarely,1,40,29,29,1E-12,N,,
X3878F,3,3,3:  A few times,1,40,29,29,1E-12,N,,
X3878F,4,4,4:  Fairly often,1,40,29,29,1E-12,N,,
X3878F,5,5,5:  Usually,1,40,29,29,1E-12,N,,
X3878F,6,6,6:  Almost always,1,40,29,29,1E-12,N,,
X3879F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X3879F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X3879F,1,1,1:  Less than 3 months,1,40,31,31,1E-12,N,,
X3879F,2,2,2:  3 to less than 6 months,1,40,31,31,1E-12,N,,
X3879F,3,3,3:  6 to less than 12 months,1,40,31,31,1E-12,N,,
X3879F,4,4,4:  1 year to less than 5 years,1,40,31,31,1E-12,N,,
X3879F,5,5,5:  5 years or more,1,40,31,31,1E-12,N,,
X387F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X387F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X387F,1,1,1:  No protection,1,40,32,32,1E-12,N,,
X387F,2,2,"2:  Tissue, toilet paper, or pap",1,40,32,32,1E-12,N,,
X387F,3,3,3:  Minipad or pantiliner,1,40,32,32,1E-12,N,,
X387F,4,4,4:  Menstrual pad,1,40,32,32,1E-12,N,,
X387F,5,5,"5:  Incontinence pad (Poise, Ser",1,40,32,32,1E-12,N,,
X387F,6,6,6:  Incontinence diaper (Attends,1,40,32,32,1E-12,N,,
X387F,7,7,7:  Something else,1,40,32,32,1E-12,N,,
X3880F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3880F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3880F,1,1,1:  Less than 5 hours a night,1,40,32,32,1E-12,N,,
X3880F,2,2,2:  Or more than 5 hours a night,1,40,32,32,1E-12,N,,
X3881F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X3881F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X3881F,1,1,1:  Less than once per month,1,40,31,31,1E-12,N,,
X3881F,2,2,2:  One or more times per month,1,40,31,31,1E-12,N,,
X3881F,3,3,3:  One or more times per week,1,40,31,31,1E-12,N,,
X3881F,4,4,4:  Everyday,1,40,31,31,1E-12,N,,
X3882F,.,.Z,XSPECF5.,1,40,25,25,1E-12,N,F,
X3882F,LOW,0,XSPECF5.,1,40,25,25,1E-12,N,LF,
X3882F,1,1,1:  Married,1,40,25,25,1E-12,N,,
X3882F,2,2,2: Living with a partner,1,40,25,25,1E-12,N,,
X3882F,3,3,3:  Divorced/separated,1,40,25,25,1E-12,N,,
X3882F,4,4,4:  Widowed,1,40,25,25,1E-12,N,,
X3882F,5,5,"5:  Single, never married",1,40,25,25,1E-12,N,,
X3882F,99,99,99:  Other,1,40,25,25,1E-12,N,,
X3883F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3883F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3883F,1,1,1:  No protection,1,40,32,32,1E-12,N,,
X3883F,2,2,"2:  Tissue, toilet paper, or pap",1,40,32,32,1E-12,N,,
X3883F,3,3,3:  Minipad or pantiliner,1,40,32,32,1E-12,N,,
X3883F,4,4,4:  Menstrual pad,1,40,32,32,1E-12,N,,
X3883F,5,5,"5:  Incontinence pad (Poise, Ser",1,40,32,32,1E-12,N,,
X3883F,6,6,6:  Incontinence diaper (Attends,1,40,32,32,1E-12,N,,
X3883F,7,7,7:  Something else,1,40,32,32,1E-12,N,,
X3884F,.,.Z,XSPECF5.,1,40,24,24,1E-12,N,F,
X3884F,LOW,0,XSPECF5.,1,40,24,24,1E-12,N,LF,
X3884F,1,1,1:  None of the time,1,40,24,24,1E-12,N,,
X3884F,2,2,2:  A little of the time,1,40,24,24,1E-12,N,,
X3884F,3,3,3:  Some of the time,1,40,24,24,1E-12,N,,
X3884F,4,4,4:  Most of the time,1,40,24,24,1E-12,N,,
X3884F,5,5,5:  All of the time,1,40,24,24,1E-12,N,,
X3885F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X3885F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X3885F,1,1,1:  Not at all,1,40,26,26,1E-12,N,,
X3885F,2,2,2:  Once,1,40,26,26,1E-12,N,,
X3885F,3,3,3:  A few times (2-3),1,40,26,26,1E-12,N,,
X3885F,4,4,4:  Several times (4-6),1,40,26,26,1E-12,N,,
X3885F,5,5,5:  Many times (7 or more),1,40,26,26,1E-12,N,,
X3885F,6,6,6:  Everyday,1,40,26,26,1E-12,N,,
X3886F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X3886F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X3886F,1,1,1:  Not at all,1,40,14,14,1E-12,N,,
X3886F,2,2,2:  Slightly,1,40,14,14,1E-12,N,,
X3886F,3,3,3:  Moderately,1,40,14,14,1E-12,N,,
X3886F,4,4,4:  Greatly,1,40,14,14,1E-12,N,,
X3887F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X3887F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X3887F,1,1,1:  Yes,1,40,8,8,1E-12,N,,
X3887F,2,2,2:  No,1,40,8,8,1E-12,N,,
X3888F,.,.Z,XSPECF5.,1,40,16,16,1E-12,N,F,
X3888F,LOW,0,XSPECF5.,1,40,16,16,1E-12,N,LF,
X3888F,1,1,1:  Zero,1,40,16,16,1E-12,N,,
X3888F,2,2,2:  One,1,40,16,16,1E-12,N,,
X3888F,3,3,3:  Two or three,1,40,16,16,1E-12,N,,
X3888F,4,4,4:  Four or more,1,40,16,16,1E-12,N,,
X3889F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X3889F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X3889F,1,1,1: 10 minutes or less,1,40,23,23,1E-12,N,,
X3889F,2,2,2: More than 10 minutes,1,40,23,23,1E-12,N,,
X388F,.,.Z,XSPECF5.,1,40,24,24,1E-12,N,F,
X388F,LOW,0,XSPECF5.,1,40,24,24,1E-12,N,LF,
X388F,1,1,1:  None of the time,1,40,24,24,1E-12,N,,
X388F,2,2,2:  A little of the time,1,40,24,24,1E-12,N,,
X388F,3,3,3:  Some of the time,1,40,24,24,1E-12,N,,
X388F,4,4,4:  Most of the time,1,40,24,24,1E-12,N,,
X388F,5,5,5:  All of the time,1,40,24,24,1E-12,N,,
X3890F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3890F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3890F,1,1,1: 6 months or less,1,40,32,32,1E-12,N,,
X3890F,2,2,"2: More than 6 months, less than",1,40,32,32,1E-12,N,,
X3890F,3,3,"3: More than 1 year, less than 2",1,40,32,32,1E-12,N,,
X3890F,4,4,"4: More than 2 years, less than",1,40,32,32,1E-12,N,,
X3890F,5,5,5: 5 years or more,1,40,32,32,1E-12,N,,
X3891F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X3891F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X3891F,1,1,1: AM,1,40,8,8,1E-12,N,,
X3891F,2,2,2: PM,1,40,8,8,1E-12,N,,
X3892F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X3892F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X3892F,1,1,1: Abdominally,1,40,14,14,1E-12,N,,
X3892F,2,2,2: Vaginally,1,40,14,14,1E-12,N,,
X3893F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X3893F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X3893F,1,1,1: Almost always or always,1,40,26,26,1E-12,N,,
X3893F,2,2,2: Most times,1,40,26,26,1E-12,N,,
X3893F,3,3,3: Sometimes,1,40,26,26,1E-12,N,,
X3893F,4,4,4: A few times,1,40,26,26,1E-12,N,,
X3893F,5,5,5: Almost never or never,1,40,26,26,1E-12,N,,
X3894F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X3894F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X3894F,1,1,1: Almost never/never,1,40,23,23,1E-12,N,,
X3894F,2,2,2: A few times,1,40,23,23,1E-12,N,,
X3894F,3,3,3: Sometimes,1,40,23,23,1E-12,N,,
X3894F,4,4,4: Most times,1,40,23,23,1E-12,N,,
X3894F,5,5,5: Almost always/always,1,40,23,23,1E-12,N,,
X3895F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3895F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3895F,1,1,1: As a result of a fall from a,1,40,32,32,1E-12,N,,
X3895F,2,2,2: Because of a harder fall,1,40,32,32,1E-12,N,,
X3895F,3,3,3: Or from a car accident or oth,1,40,32,32,1E-12,N,,
X3895F,99,99,99: Other,1,40,32,32,1E-12,N,,
X3896F,.,.Z,XSPECF5.,1,40,28,28,1E-12,N,F,
X3896F,LOW,0,XSPECF5.,1,40,28,28,1E-12,N,LF,
X3896F,1,1,1: Black or African American,1,40,28,28,1E-12,N,,
X3896F,2,2,2: Asian,1,40,28,28,1E-12,N,,
X3896F,3,3,3: White or Caucasian,1,40,28,28,1E-12,N,,
X3896F,99,99,99: Other,1,40,28,28,1E-12,N,,
X3897F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3897F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3897F,1,1,1: Continue more than 10 minutes,1,40,32,32,1E-12,N,,
X3897F,2,2,2: Disappear in 10 minutes,1,40,32,32,1E-12,N,,
X3898F,.,.Z,XSPECF5.,1,40,20,20,1E-12,N,F,
X3898F,LOW,0,XSPECF5.,1,40,20,20,1E-12,N,LF,
X3898F,1,1,1: Correct address,1,40,20,20,1E-12,N,,
X3898F,2,2,2: Incorrect address,1,40,20,20,1E-12,N,,
X3899F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X3899F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X3899F,1,1,1: Day,1,40,8,8,1E-12,N,,
X3899F,2,2,2: Week,1,40,8,8,1E-12,N,,
X3899F,3,3,3: Month,1,40,8,8,1E-12,N,,
X3899F,4,4,4: Year,1,40,8,8,1E-12,N,,
X389F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X389F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X389F,1,1,1:  Not at all,1,40,26,26,1E-12,N,,
X389F,2,2,2:  Once,1,40,26,26,1E-12,N,,
X389F,3,3,3:  A few times (2-3),1,40,26,26,1E-12,N,,
X389F,4,4,4:  Several times (4-6),1,40,26,26,1E-12,N,,
X389F,5,5,5:  Many times (7 or more),1,40,26,26,1E-12,N,,
X389F,6,6,6:  Everyday,1,40,26,26,1E-12,N,,
X38F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X38F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X38F,1,1,1: Excellent,1,40,12,12,1E-12,N,,
X38F,2,2,2: Very good,1,40,12,12,1E-12,N,,
X38F,3,3,3: Good,1,40,12,12,1E-12,N,,
X38F,4,4,4: Fair,1,40,12,12,1E-12,N,,
X38F,5,5,5: Poor,1,40,12,12,1E-12,N,,
X3900F,.,.Z,XSPECF5.,1,40,27,27,1E-12,N,F,
X3900F,LOW,0,XSPECF5.,1,40,27,27,1E-12,N,LF,
X3900F,1,1,1: Door to door enumeration,1,40,27,27,1E-12,N,,
X3900F,2,2,2: Resident list,1,40,27,27,1E-12,N,,
X3901F,.,.Z,XSPECF5.,1,40,10,10,1E-12,N,F,
X3901F,LOW,0,XSPECF5.,1,40,10,10,1E-12,N,LF,
X3901F,1,1,1: English,1,40,10,10,1E-12,N,,
X3901F,2,2,2: Spanish,1,40,10,10,1E-12,N,,
X3902F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X3902F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X3902F,1,1,1: Excellent,1,40,12,12,1E-12,N,,
X3902F,2,2,2: Very good,1,40,12,12,1E-12,N,,
X3902F,3,3,3: Good,1,40,12,12,1E-12,N,,
X3902F,4,4,4: Fair,1,40,12,12,1E-12,N,,
X3902F,5,5,5: Poor,1,40,12,12,1E-12,N,,
X3903F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3903F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3903F,1,1,1: Extremely difficult or imposs,1,40,32,32,1E-12,N,,
X3903F,2,2,2: Very difficult,1,40,32,32,1E-12,N,,
X3903F,3,3,3: Difficult,1,40,32,32,1E-12,N,,
X3903F,4,4,4: Slightly difficult,1,40,32,32,1E-12,N,,
X3903F,5,5,5: Not difficult,1,40,32,32,1E-12,N,,
X3904F,.,.Z,XSPECF5.,1,40,22,22,1E-12,N,F,
X3904F,LOW,0,XSPECF5.,1,40,22,22,1E-12,N,LF,
X3904F,1,1,1: Extremely difficult,1,40,22,22,1E-12,N,,
X3904F,2,2,2: Very difficult,1,40,22,22,1E-12,N,,
X3904F,3,3,3: Difficult,1,40,22,22,1E-12,N,,
X3904F,4,4,4: Slightly difficult,1,40,22,22,1E-12,N,,
X3904F,5,5,5: Not difficult,1,40,22,22,1E-12,N,,
X3905F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X3905F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X3905F,1,1,1: Extremely unimportant,1,40,32,32,1E-12,N,,
X3905F,2,2,2: Unimportant,1,40,32,32,1E-12,N,,
X3905F,3,3,"3: Neither un-important, nor imp",1,40,32,32,1E-12,N,,
X3905F,4,4,4: Important,1,40,32,32,1E-12,N,,
X3905F,5,5,5: Extremely important,1,40,32,32,1E-12,N,,
X3906F,.,.Z,XSPECF5.,1,40,21,21,1E-12,N,F,
X3906F,LOW,0,XSPECF5.,1,40,21,21,1E-12,N,LF,
X3906F,1,1,1: Have never had sex,1,40,21,21,1E-12,N,,
X3906F,2,2,2: Only with women,1,40,21,21,1E-12,N,,
X3906F,3,3,3: Mostly with women,1,40,21,21,1E-12,N,,
X3906F,4,4,4: Both women and men,1,40,21,21,1E-12,N,,
X3906F,5,5,5: Mostly with men,1,40,21,21,1E-12,N,,
X3906F,6,6,6: Only with men,1,40,21,21,1E-12,N,,
X3907F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X3907F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X3907F,1,1,1: Heterosexual,1,40,15,15,1E-12,N,,
X3907F,2,2,2: Gay,1,40,15,15,1E-12,N,,
X3907F,3,3,3: Bisexual,1,40,15,15,1E-12,N,,
X3907F,4,4,4: Asexual,1,40,15,15,1E-12,N,,
X3907F,5,5,5: Other,1,40,15,15,1E-12,N,,
X3908F,.,.Z,XSPECF5.,1,40,10,10,1E-12,N,F,
X3908F,LOW,0,XSPECF5.,1,40,10,10,1E-12,N,LF,
X3908F,1,1,1: In-home,1,40,10,10,1E-12,N,,
X3908F,2,2,2: Other,1,40,10,10,1E-12,N,,
X3909F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X3909F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X3909F,1,1,1: In-person,1,40,12,12,1E-12,N,,
X3909F,2,2,2: Telephone,1,40,12,12,1E-12,N,,
X3909F,3,3,3: Mixed,1,40,12,12,1E-12,N,,
X390F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X390F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X390F,1,1,1:  Not at all,1,40,14,14,1E-12,N,,
X390F,2,2,2:  Slightly,1,40,14,14,1E-12,N,,
X390F,3,3,3:  Moderately,1,40,14,14,1E-12,N,,
X390F,4,4,4:  Greatly,1,40,14,14,1E-12,N,,
X3910F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X3910F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X3910F,1,1,1: Lbs,1,40,8,8,1E-12,N,,
X3910F,2,2,2: Kgs,1,40,8,8,1E-12,N,,
X3911F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X3911F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X3911F,1,1,1: Left,1,40,8,8,1E-12,N,,
X3911F,2,2,2: Right,1,40,8,8,1E-12,N,,
X3912F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X3912F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X3912F,1,1,1: Less than 1 hour,1,40,26,26,1E-12,N,,
X3912F,2,2,2: 1 but less than 2 hours,1,40,26,26,1E-12,N,,
X3912F,3,3,3: 2-4 hours,1,40,26,26,1E-12,N,,
X3912F,4,4,4: More than 4 hours,1,40,26,26,1E-12,N,,
X3913F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X3913F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X3913F,1,1,1: Less than 3 months,1,40,31,31,1E-12,N,,
X3913F,2,2,"2: More than 3, but less than 6",1,40,31,31,1E-12,N,,
X3913F,3,3,"3: More than 6 months, but less",1,40,31,31,1E-12,N,,
X3913F,4,4,4: A year or longer,1,40,31,31,1E-12,N,,
X3914F,.,.Z,XSPECF5.,1,40,17,17,1E-12,N,F,
X3914F,LOW,0,XSPECF5.,1,40,17,17,1E-12,N,LF,
X3914F,1,1,1: Light Clothing,1,40,17,17,1E-12,N,,
X3914F,2,2,2: Undergarments,1,40,17,17,1E-12,N,,
X3915F,.,.Z,XSPECF5.,1,40,17,17,1E-12,N,F,
X3915F,LOW,0,XSPECF5.,1,40,17,17,1E-12,N,LF,
X3915F,1,1,1: Light clothing,1,40,17,17,1E-12,N,,
X3915F,2,2,2: Undergarments,1,40,17,17,1E-12,N,,
X3916F,.,.Z,XSPECF5.,1,40,19,19,1E-12,N,F,
X3916F,LOW,0,XSPECF5.,1,40,19,19,1E-12,N,LF,
X3916F,1,1,1: Mainly sitting,1,40,19,19,1E-12,N,,
X3916F,2,2,2: Sitting/standing,1,40,19,19,1E-12,N,,
X3916F,3,3,3: Walking < 50lb,1,40,19,19,1E-12,N,,
X3916F,4,4,4: Walking > 50lb,1,40,19,19,1E-12,N,,
X3917F,.,.Z,XSPECF5.,1,40,9,9,1E-12,N,F,
X3917F,LOW,0,XSPECF5.,1,40,9,9,1E-12,N,LF,
X3917F,1,1,1: Male,1,40,9,9,1E-12,N,,
X3917F,2,2,2: Female,1,40,9,9,1E-12,N,,
X3918F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X3918F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X3918F,1,1,"1: Mexican, Mexican American or",1,40,31,31,1E-12,N,,
X3918F,2,2,2: Puerto Rican,1,40,31,31,1E-12,N,,
X3918F,3,3,3: Cuban,1,40,31,31,1E-12,N,,
X3918F,99,99,99: Other Hispanic/Latino,1,40,31,31,1E-12,N,,
X3919F,.,.Z,XSPECF5.,1,40,9,9,1E-12,N,F,
X3919F,LOW,0,XSPECF5.,1,40,9,9,1E-12,N,LF,
X3919F,1,1,1: Months,1,40,9,9,1E-12,N,,
X3919F,2,2,2: Years,1,40,9,9,1E-12,N,,
X391F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X391F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X391F,1,1,1:  Yes,1,40,8,8,1E-12,N,,
X391F,2,2,2:  No,1,40,8,8,1E-12,N,,
X3920F,.,.Z,XSPECF5.,1,40,16,16,1E-12,N,F,
X3920F,LOW,0,XSPECF5.,1,40,16,16,1E-12,N,LF,
X3920F,1,1,1: Never,1,40,16,16,1E-12,N,,
X3920F,2,2,2: Rarely,1,40,16,16,1E-12,N,,
X3920F,3,3,3: A few times,1,40,16,16,1E-12,N,,
X3920F,4,4,4: Fairly often,1,40,16,16,1E-12,N,,
X3920F,5,5,5: Usually,1,40,16,16,1E-12,N,,
X3920F,6,6,6: Almost always,1,40,16,16,1E-12,N,,
X3921F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X3921F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X3921F,1,1,1: Never,1,40,15,15,1E-12,N,,
X3921F,2,2,2: Seldom,1,40,15,15,1E-12,N,,
X3921F,3,3,3: Occasionally,1,40,15,15,1E-12,N,,
X3921F,4,4,4: Often,1,40,15,15,1E-12,N,,
X3922F,.,.Z,XSPECF5.,1,40,25,25,1E-12,N,F,
X3922F,LOW,0,XSPECF5.,1,40,25,25,1E-12,N,LF,
X3922F,1,1,1: None of the time,1,40,25,25,1E-12,N,,
X3922F,2,2,2: A little of the time,1,40,25,25,1E-12,N,,
X3922F,3,3,3: Some of the time,1,40,25,25,1E-12,N,,
X3922F,4,4,4: A good bit of the time,1,40,25,25,1E-12,N,,
X3922F,5,5,5: Most of the time,1,40,25,25,1E-12,N,,
X3922F,6,6,6: All of the time,1,40,25,25,1E-12,N,,
X3923F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X3923F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X3923F,1,1,1: None of the time,1,40,23,23,1E-12,N,,
X3923F,2,2,2: A little of the time,1,40,23,23,1E-12,N,,
X3923F,3,3,3: Some of the time,1,40,23,23,1E-12,N,,
X3923F,4,4,4: Most of the time,1,40,23,23,1E-12,N,,
X3923F,5,5,5: All of the time,1,40,23,23,1E-12,N,,
X3924F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X3924F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X3924F,1,1,1: Not at all,1,40,14,14,1E-12,N,,
X3924F,2,2,2: Slightly,1,40,14,14,1E-12,N,,
X3924F,3,3,3: Moderatley,1,40,14,14,1E-12,N,,
X3924F,4,4,4: Quite a bit,1,40,14,14,1E-12,N,,
X3924F,5,5,5: Extremely,1,40,14,14,1E-12,N,,
X3925F,.,.Z,XSPECF5.,1,40,13,13,1E-12,N,F,
X3925F,LOW,0,XSPECF5.,1,40,13,13,1E-12,N,LF,
X3925F,1,1,1: Not at all,1,40,13,13,1E-12,N,,
X3925F,2,2,2: Some,1,40,13,13,1E-12,N,,
X3925F,3,3,3: A lot,1,40,13,13,1E-12,N,,
X3926F,.,.Z,XSPECF5.,1,40,22,22,1E-12,N,F,
X3926F,LOW,0,XSPECF5.,1,40,22,22,1E-12,N,LF,
X3926F,1,1,1: Not impotent,1,40,22,22,1E-12,N,,
X3926F,2,2,2: Minimally impotent,1,40,22,22,1E-12,N,,
X3926F,3,3,3: Moderately impotent,1,40,22,22,1E-12,N,,
X3926F,4,4,4: Completely impotent,1,40,22,22,1E-12,N,,
X3927F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X3927F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X3927F,1,1,1: One,1,40,8,8,1E-12,N,,
X3927F,2,2,2: Two,1,40,8,8,1E-12,N,,
X3928F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X3928F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X3928F,1,1,1: Pediatric,1,40,14,14,1E-12,N,,
X3928F,2,2,2: Adult,1,40,14,14,1E-12,N,,
X3928F,3,3,3: Large adult,1,40,14,14,1E-12,N,,
X3928F,4,4,4: Thigh,1,40,14,14,1E-12,N,,
X3929F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X3929F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X3929F,1,1,1: Primary,1,40,23,23,1E-12,N,,
X3929F,2,2,2: Re-appointed primary,1,40,23,23,1E-12,N,,
X392F,.,.Z,XSPECF5.,1,40,16,16,1E-12,N,F,
