FMTNAME,START,END,LABEL,LENGTH,TYPE,HLO
X728F,LOW,0,XSPECF5.,15,N,LF
X728F,1,1,1: Heterosexual,15,N,
X728F,2,2,2: Lesbian/Gay,15,N,
X728F,3,3,3: Bisexual,15,N,
X728F,4,4,4: Asexual,15,N,
X728F,5,5,5: Other,15,N,
X729F,.,.Z,XSPECF5.,18,N,F
X729F,LOW,0,XSPECF5.,18,N,LF
X729F,1,1,1: Home,18,N,
X729F,2,2,2: NERI,18,N,
X729F,99,99,99: Other location,18,N,
X72F,.,.Z,XSPECF5.,20,N,F
X72F,LOW,0,XSPECF5.,20,N,LF
X72F,1,1,1: Correct address,20,N,
X72F,2,2,2: Incorrect address,20,N,
X730F,.,.Z,XSPECF5.,28,N,F
X730F,LOW,0,XSPECF5.,28,N,LF
X730F,1,1,1: I do not have the symptom,28,N,
X730F,2,2,2: Rarely,28,N,
X730F,3,3,3: A few times,28,N,
X730F,4,4,4: Fairly often,28,N,
X730F,5,5,5: Usually,28,N,
X730F,6,6,6: Almost always,28,N,
X731F,.,.Z,XSPECF5.,12,N,F
X731F,LOW,0,XSPECF5.,12,N,LF
X731F,1,1,1: IN-PERSON,12,N,
X731F,2,2,2: TELEPHONE,12,N,
X732F,.,.Z,XSPECF5.,12,N,F
X732F,LOW,0,XSPECF5.,12,N,LF
X732F,1,1,1: In-Person,12,N,
X732F,2,2,2: Telephone,12,N,
X733F,.,.Z,XSPECF5.,10,N,F
X733F,LOW,0,XSPECF5.,10,N,LF
X733F,1,1,1: In-home,10,N,
X733F,2,2,2: Other,10,N,
X734F,.,.Z,XSPECF5.,12,N,F
X734F,LOW,0,XSPECF5.,12,N,LF
X734F,1,1,1: In-person,12,N,
X734F,2,2,2: Telephone,12,N,
X734F,3,3,3: Mixed,12,N,
X735F,.,.Z,XSPECF5.,14,N,F
X735F,LOW,0,XSPECF5.,14,N,LF
X735F,1,1,1: Increased,14,N,
X735F,2,2,2: Decreased,14,N,
X735F,3,3,3: Not changed,14,N,
X736F,.,.Z,XSPECF5.,8,N,F
X736F,LOW,0,XSPECF5.,8,N,LF
X736F,1,1,1: Lbs,8,N,
X736F,2,2,2: Kgs,8,N,
X737F,.,.Z,XSPECF5.,8,N,F
X737F,LOW,0,XSPECF5.,8,N,LF
X737F,1,1,1: Left,8,N,
X737F,2,2,2: Right,8,N,
X738F,.,.Z,XSPECF5.,21,N,SF
X738F,LOW,0,XSPECF5.,21,N,SLF
X738F,-8,-8,-8: DON'T KNOW,21,N,S
X738F,-7,-7,-7: REFUSED,21,N,S
X738F,1,1,"1: Less than $5,000",21,N,S
X738F,2,2,"2: $5,000-$9,999",21,N,S
X738F,3,3,"3: $10,000-$19,999",21,N,S
X738F,4,4,"4: $20,000-$29,999",21,N,S
X738F,5,5,"5: $30,000-$39,999",21,N,S
X738F,6,6,"6: $40,000-$49,999",21,N,S
X738F,7,7,"7: $50,000-$59,999",21,N,S
X738F,8,8,"8: $60,000-$69,000",21,N,S
X738F,9,9,"9: $70,000-$79,999",21,N,S
X738F,10,10,"10: $80,000-$89,999",21,N,S
X738F,11,11,"11: $90,000-$99,999",21,N,S
X738F,12,12,"12: $100,000-$109,999",21,N,S
X738F,13,13,"13: $110,000-$119,999",21,N,S
X738F,14,14,"14: $120,000 or more",21,N,S
X739F,.,.Z,XSPECF5.,26,N,F
X739F,LOW,0,XSPECF5.,26,N,LF
X739F,1,1,1: Less than 1 hour,26,N,
X739F,2,2,2: 1 but less than 2 hours,26,N,
X739F,3,3,3: 2-4 hours,26,N,
X739F,4,4,4: More than 4 hours,26,N,
X73F,.,.Z,XSPECF5.,8,N,F
X73F,LOW,0,XSPECF5.,8,N,LF
X73F,1,1,1: Day,8,N,
X73F,2,2,2: Week,8,N,
X73F,3,3,3: Month,8,N,
X73F,4,4,4: Year,8,N,
X740F,.,.Z,XSPECF5.,31,N,F
X740F,LOW,0,XSPECF5.,31,N,LF
X740F,1,1,1: Less than 3 months,31,N,
X740F,2,2,2: 3 to less than 6 months,31,N,
X740F,3,3,3: 6 to less than 12 months,31,N,
X740F,4,4,4: 1 years to less than 5 years,31,N,
X740F,5,5,5: 5 years or more,31,N,
X741F,.,.Z,XSPECF5.,31,N,F
X741F,LOW,0,XSPECF5.,31,N,LF
X741F,1,1,1: Less than 3 months,31,N,
X741F,2,2,"2: More than 3, but less than 6",31,N,
X741F,3,3,"3: More than 6 months, but less",31,N,
X741F,4,4,4: A year or longer,31,N,
X742F,.,.Z,XSPECF5.,31,N,F
X742F,LOW,0,XSPECF5.,31,N,LF
X742F,1,1,1: Less than 3 months,31,N,
X742F,2,2,"2: More than 3, but less than 6",31,N,
X742F,3,3,"3: More than 6, but less than a",31,N,
X742F,4,4,4: A year or longer,31,N,
X743F,.,.Z,XSPECF5.,32,N,F
X743F,LOW,0,XSPECF5.,32,N,LF
X743F,1,1,1: Less than 8th grade,32,N,
X743F,2,2,2: 8th grade,32,N,
X743F,3,3,3: 9th through 11th grade,32,N,
X743F,4,4,4: High school diploma/GED,32,N,
X743F,5,5,5: Technical training,32,N,
X743F,6,6,6: Associate degree,32,N,
X743F,7,7,7: Bachelors degree,32,N,
X743F,8,8,8: Master degree,32,N,
X743F,9,9,"9: Doctorate degree (e.g. MD, Ph",32,N,
X744F,.,.Z,XSPECF5.,26,N,F
X744F,LOW,0,XSPECF5.,26,N,LF
X744F,1,1,1: Less than half the time,26,N,
X744F,2,2,2: Half the time or more,26,N,
X745F,.,.Z,XSPECF5.,30,N,F
X745F,LOW,0,XSPECF5.,30,N,LF
X745F,1,1,1: Less than once per month,30,N,
X745F,2,2,2: One or more times per month,30,N,
X745F,3,3,3: One or more times per week,30,N,
X745F,4,4,4: Everyday,30,N,
X746F,.,.Z,XSPECF5.,17,N,F
X746F,LOW,0,XSPECF5.,17,N,LF
X746F,1,1,1: Light Clothing,17,N,
X746F,2,2,2: Undergarments,17,N,
X747F,.,.Z,XSPECF5.,17,N,F
X747F,LOW,0,XSPECF5.,17,N,LF
X747F,1,1,1: Light clothing,17,N,
X747F,2,2,2: Undergarments,17,N,
X748F,.,.Z,XSPECF5.,9,N,F
X748F,LOW,0,XSPECF5.,9,N,LF
X748F,1,1,1: MALE,9,N,
X748F,2,2,2: FEMALE,9,N,
X749F,.,.Z,XSPECF5.,9,N,F
X749F,LOW,0,XSPECF5.,9,N,LF
X749F,1,1,1: MONTHS,9,N,
X749F,2,2,2: YEARS,9,N,
X74F,.,.Z,XSPECF5.,32,N,SF
X74F,LOW,0,XSPECF5.,32,N,SLF
X74F,-8,-8,-8: Don't Know,32,N,S
X74F,1,1,1: Deep inside the vagina,32,N,S
X74F,2,2,2: At the opening of the vagina,32,N,S
X74F,3,3,3: Both deep inside and at the o,32,N,S
X74F,99,99,99: Other,32,N,S
X750F,.,.Z,XSPECF5.,32,N,F
X750F,LOW,0,XSPECF5.,32,N,LF
X750F,1,1,1: Mainly sitting with slight ar,32,N,
X750F,2,2,2: Sitting or standing with some,32,N,
X750F,3,3,"3: Walking, with some handling o",32,N,
X750F,4,4,4: Walking and heavy manual work,32,N,
X751F,.,.Z,XSPECF5.,19,N,F
X751F,LOW,0,XSPECF5.,19,N,LF
X751F,1,1,1: Mainly sitting,19,N,
X751F,2,2,2: Sitting/standing,19,N,
X751F,3,3,3: Walking < 50lb,19,N,
X751F,4,4,4: Walking > 50lb,19,N,
X752F,.,.Z,XSPECF5.,9,N,F
X752F,LOW,0,XSPECF5.,9,N,LF
X752F,1,1,1: Male,9,N,
X752F,2,2,2: Female,9,N,
X753F,.,.Z,XSPECF5.,24,N,F
X753F,LOW,0,XSPECF5.,24,N,LF
X753F,1,1,1: Married,24,N,
X753F,2,2,2: Living with a partner,24,N,
X753F,3,3,3: Divorced/separated,24,N,
X753F,4,4,4: Widowed,24,N,
X753F,5,5,"5: Single, never married",24,N,
X753F,99,99,99: OTHER,24,N,
X754F,.,.Z,XSPECF5.,31,N,F
X754F,LOW,0,XSPECF5.,31,N,LF
X754F,1,1,"1: Mexican, Mexican American or",31,N,
X754F,2,2,2: Puerto Rican,31,N,
X754F,3,3,3: Cuban,31,N,
X754F,99,99,99: Other Hispanic/Latino,31,N,
X755F,.,.Z,XSPECF5.,9,N,F
X755F,LOW,0,XSPECF5.,9,N,LF
X755F,1,1,1: Months,9,N,
X755F,2,2,2: Years,9,N,
X756F,.,.Z,XSPECF5.,16,N,F
X756F,LOW,0,XSPECF5.,16,N,LF
X756F,1,1,1: Never,16,N,
X756F,2,2,2: Rarely,16,N,
X756F,3,3,3: A few times,16,N,
X756F,4,4,4: Fairly often,16,N,
X756F,5,5,5: Usually,16,N,
X756F,6,6,6: Almost always,16,N,
X757F,.,.Z,XSPECF5.,15,N,F
X757F,LOW,0,XSPECF5.,15,N,LF
X757F,1,1,1: Never,15,N,
X757F,2,2,2: Seldom,15,N,
X757F,3,3,3: Occasionally,15,N,
X757F,4,4,4: Often,15,N,
X758F,.,.Z,XSPECF5.,32,N,F
X758F,LOW,0,XSPECF5.,32,N,LF
X758F,1,1,1: No ED/Not Impotent,32,N,
X758F,2,2,2: Minimal ED/Minimal Impotent,32,N,
X758F,3,3,3: Moderate ED/Moderate Impotent,32,N,
X758F,4,4,4: Complete ED/Complete Impotent,32,N,
X759F,.,.Z,XSPECF5.,32,N,F
X759F,LOW,0,XSPECF5.,32,N,LF
X759F,1,1,1: No ED/Not impotent: always ab,32,N,
X759F,2,2,2: Minimal ED/Minimally impotent,32,N,
X759F,3,3,3: Moderate ED/Moderately impote,32,N,
X759F,4,4,4: Complete ED/Completely impote,32,N,
X75F,.,.Z,XSPECF5.,32,N,F
X75F,LOW,0,XSPECF5.,32,N,LF
X75F,1,1,1: Delighted,32,N,
X75F,2,2,2: Pleased,32,N,
X75F,3,3,3: Mostly satisfied,32,N,
X75F,4,4,"4: Mixed, about equally satisfie",32,N,
X75F,5,5,5: Mostly dissatisfied,32,N,
X75F,6,6,6: Unhappy,32,N,
X75F,7,7,7: Terrible,32,N,
X760F,.,.Z,XSPECF5.,11,N,SF
X760F,LOW,0,XSPECF5.,11,N,SLF
X760F,0,0,0: Has pain,11,N,S
X760F,1,1,1: No Pain,11,N,S
X761F,.,.Z,XSPECF5.,21,N,F
X761F,LOW,0,XSPECF5.,21,N,LF
X761F,1,1,1: No Problem,21,N,
X761F,2,2,2: Very small problem,21,N,
X761F,3,3,3: Small problem,21,N,
X761F,4,4,4: Medium problem,21,N,
X761F,5,5,5: Big problem,21,N,
X762F,.,.Z,XSPECF5.,28,N,F
X762F,LOW,0,XSPECF5.,28,N,LF
X762F,1,1,1: No injuries,28,N,
X762F,2,2,2: Minor injuries,28,N,
X762F,3,3,3: Serious physical injuries,28,N,
X763F,.,.Z,XSPECF5.,21,N,F
X763F,LOW,0,XSPECF5.,21,N,LF
X763F,1,1,1: No problem,21,N,
X763F,2,2,2: Very small problem,21,N,
X763F,3,3,3: Small problem,21,N,
X763F,4,4,4: Medium problem,21,N,
X763F,5,5,5: Big problem,21,N,
X764F,.,.Z,XSPECF5.,21,N,F
X764F,LOW,0,XSPECF5.,21,N,LF
X764F,1,1,1: No problem,21,N,
X764F,2,2,2: Very small problem,21,N,
X764F,3,3,3: Small problem,21,N,
X764F,4,4,4: Medium problem,21,N,
X764F,5,5,5: Big problem,21,N,
X764F,6,6,6: No sexual activity,21,N,
X765F,.,.Z,XSPECF5.,13,N,F
X765F,LOW,0,XSPECF5.,13,N,LF
X765F,1,1,1: No problem,13,N,
X765F,2,2,2: Very small,13,N,
X765F,3,3,3: Small,13,N,
X765F,4,4,4: Medium,13,N,
X765F,5,5,5: Big,13,N,
X766F,.,.Z,XSPECF5.,32,N,F
X766F,LOW,0,XSPECF5.,32,N,LF
X766F,1,1,1: No sexual activity,32,N,
X766F,2,2,2: Almost always or always,32,N,
X766F,3,3,3: Most times(more than half the,32,N,
X766F,4,4,4: Sometimes(about half time,32,N,
X766F,5,5,5: A few times(less than half th,32,N,
X766F,6,6,6: Almost never or never,32,N,
X767F,.,.Z,XSPECF5.,25,N,F
X767F,LOW,0,XSPECF5.,25,N,LF
X767F,1,1,1: None of the time,25,N,
X767F,2,2,2: A little of the time,25,N,
X767F,3,3,3: Some of the time,25,N,
X767F,4,4,4: A good bit of the time,25,N,
X767F,5,5,5: Most of the time,25,N,
X767F,6,6,6: All of the time,25,N,
X768F,.,.Z,XSPECF5.,23,N,F
X768F,LOW,0,XSPECF5.,23,N,LF
X768F,1,1,1: None of the time,23,N,
X768F,2,2,2: A little of the time,23,N,
X768F,3,3,3: Some of the time,23,N,
X768F,4,4,4: Most of the time,23,N,
X768F,5,5,5: All of the time,23,N,
X769F,.,.Z,XSPECF5.,32,N,F
X769F,LOW,0,XSPECF5.,32,N,LF
X769F,1,1,1: None(no protection),32,N,
X769F,2,2,"2: Tissue, toilet paper, or pape",32,N,
X769F,3,3,3: Minipad or pantiliner,32,N,
X769F,4,4,4: Menstrual pad,32,N,
X769F,5,5,"5: Incontinence pad (Poise, Sere",32,N,
X769F,6,6,"6: Incontinence diaper (Attends,",32,N,
X769F,7,7,7: Something else,32,N,
X76F,.,.Z,XSPECF5.,21,N,F
X76F,LOW,0,XSPECF5.,21,N,LF
X76F,1,1,1: Dial-up,21,N,
X76F,2,2,2: Fiber Optic,21,N,
X76F,3,3,3: DSL,21,N,
X76F,4,4,4: Cable,21,N,
X76F,5,5,5: Satellite Wireless,21,N,
X76F,6,6,6: Other,21,N,
X770F,.,.Z,XSPECF5.,19,N,F
X770F,LOW,0,XSPECF5.,19,N,LF
X770F,1,1,1: None,19,N,
X770F,2,2,2: Mild,19,N,
X770F,3,3,3: Moderate,19,N,
X770F,4,4,4: Severe,19,N,
X770F,5,5,5: Extremely Severe,19,N,
X771F,.,.Z,XSPECF5.,16,N,F
X771F,LOW,0,XSPECF5.,16,N,LF
X771F,1,1,1: None,16,N,
X771F,2,2,2: Only a little,16,N,
X771F,3,3,3: Some,16,N,
X771F,4,4,4: A lot,16,N,
X772F,.,.Z,XSPECF5.,32,N,F
X772F,LOW,0,XSPECF5.,32,N,LF
X772F,1,1,1: Not at all,32,N,
X772F,2,2,2: Once,32,N,
X772F,3,3,3: A few times (2-3),32,N,
X772F,4,4,4: Several times (4-6),32,N,
X772F,5,5,5: Many times (7 or more) but no,32,N,
X772F,6,6,6: Everyday,32,N,
X773F,.,.Z,XSPECF5.,13,N,F
X773F,LOW,0,XSPECF5.,13,N,LF
X773F,1,1,1: Not at all,13,N,
X773F,2,2,2: Slightly,13,N,
X773F,3,3,3: Moderately,13,N,
X773F,4,4,4: Greatly,13,N,
X774F,.,.Z,XSPECF5.,14,N,F
X774F,LOW,0,XSPECF5.,14,N,LF
X774F,1,1,1: Not at all,14,N,
X774F,2,2,2: Slightly,14,N,
X774F,3,3,3: Moderatley,14,N,
X774F,4,4,4: Quite a bit,14,N,
X774F,5,5,5: Extremely,14,N,
X775F,.,.Z,XSPECF5.,13,N,F
X775F,LOW,0,XSPECF5.,13,N,LF
X775F,1,1,1: Not at all,13,N,
X775F,2,2,2: Slight,13,N,
X775F,3,3,3: Moderately,13,N,
X775F,4,4,4: Greatly,13,N,
X776F,.,.Z,XSPECF5.,13,N,F
X776F,LOW,0,XSPECF5.,13,N,LF
X776F,1,1,1: Not at all,13,N,
X776F,2,2,2: Some,13,N,
X776F,3,3,3: A Lot,13,N,
X777F,.,.Z,XSPECF5.,13,N,F
X777F,LOW,0,XSPECF5.,13,N,LF
X777F,1,1,1: Not at all,13,N,
X777F,2,2,2: Some,13,N,
X777F,3,3,3: A lot,13,N,
X778F,.,.Z,XSPECF5.,22,N,F
X778F,LOW,0,XSPECF5.,22,N,LF
X778F,1,1,1: Not impotent,22,N,
X778F,2,2,2: Minimally impotent,22,N,
X778F,3,3,3: Moderately impotent,22,N,
X778F,4,4,4: Completely impotent,22,N,
X779F,.,.Z,XSPECF5.,21,N,F
X779F,LOW,0,XSPECF5.,21,N,LF
X779F,1,1,1: Not problem,21,N,
X779F,2,2,2: Very Small Problem,21,N,
X779F,3,3,3: Small Problem,21,N,
X779F,4,4,4: Medium problem,21,N,
X779F,5,5,5: Big Problem,21,N,
X77F,.,.Z,XSPECF5.,32,N,F
X77F,LOW,0,XSPECF5.,32,N,LF
X77F,1,1,1: Does not cause me any problem,32,N,
X77F,2,2,2: Causes me some very minor pro,32,N,
X77F,3,3,3: Causes me some minor problems,32,N,
X77F,4,4,4: Causes me (some) moderate pro,32,N,
X77F,5,5,5: Causes me severe problems,32,N,
X77F,6,6,6: Causes many severe problems,32,N,
X780F,.,.Z,XSPECF5.,32,N,F
X780F,LOW,0,XSPECF5.,32,N,LF
X780F,1,1,1: No,32,N,
X780F,2,2,"2: Yes, only with flare-ups of m",32,N,
X780F,3,3,"3: Yes, I take medications regul",32,N,
X781F,.,.Z,XSPECF5.,11,N,F
X781F,LOW,0,XSPECF5.,11,N,LF
X781F,1,1,1: No,11,N,
X781F,2,2,2: Yes,11,N,
X781F,3,3,3: Not Sure,11,N,
X782F,.,.Z,XSPECF5.,8,N,F
X782F,LOW,0,XSPECF5.,8,N,LF
X782F,1,1,1: One,8,N,
X782F,2,2,2: Two,8,N,
X783F,.,.Z,XSPECF5.,14,N,SF
X783F,LOW,0,XSPECF5.,14,N,SLF
X783F,-8,-8,-8: Don't Know,14,N,S
X783F,1,1,1: One,14,N,S
X783F,2,2,2: Two,14,N,S
X784F,.,.Z,XSPECF5.,14,N,F
X784F,LOW,0,XSPECF5.,14,N,LF
X784F,1,1,1: Pediatric,14,N,
X784F,2,2,2: Adult,14,N,
X784F,3,3,3: Large adult,14,N,
X784F,4,4,4: Thigh,14,N,
X785F,.,.Z,XSPECF5.,23,N,F
X785F,LOW,0,XSPECF5.,23,N,LF
X785F,1,1,1: Primary,23,N,
X785F,2,2,2: Re-appointed primary,23,N,
X786F,.,.Z,XSPECF5.,14,N,F
X786F,LOW,0,XSPECF5.,14,N,LF
X786F,1,1,1: Scheduled,14,N,
X786F,2,2,2: On the spot,14,N,
X787F,.,.Z,XSPECF5.,13,N,F
X787F,LOW,0,XSPECF5.,13,N,LF
X787F,1,1,1: Sitting,13,N,
X787F,2,2,2: Lying down,13,N,
X788F,.,.Z,XSPECF5.,32,N,SF
X788F,LOW,0,XSPECF5.,32,N,SLF
X788F,-8,-8,-8: DK,32,N,S
X788F,1,1,1: Slightly louder than breathin,32,N,S
X788F,2,2,2: As loud as talking,32,N,S
X788F,3,3,3: Louder than talking,32,N,S
X788F,4,4,"4: Very loud, can be heard in ne",32,N,S
X789F,.,.Z,XSPECF5.,30,N,F
X789F,LOW,0,XSPECF5.,30,N,LF
X789F,1,1,1: Sought and received,30,N,
X789F,2,2,"2: Sought, but did not receive",30,N,
X78F,.,.Z,XSPECF5.,27,N,F
X78F,LOW,0,XSPECF5.,27,N,LF
X78F,1,1,1: Door to door enumeration,27,N,
X78F,2,2,2: Resident list,27,N,
X790F,.,.Z,XSPECF5.,22,N,F
X790F,LOW,0,XSPECF5.,22,N,LF
X790F,1,1,1: Stongly disagree,22,N,
X790F,2,2,2: Moderately disagree,22,N,
X790F,3,3,3: Slightly disagree,22,N,
X790F,4,4,4: Slightly agree,22,N,
X790F,5,5,5: Moderately agree,22,N,
X790F,6,6,6: Strongly agree,22,N,
X791F,.,.Z,XSPECF5.,28,N,F
X791F,LOW,0,XSPECF5.,28,N,LF
X791F,1,1,1: Stop,28,N,
X791F,2,2,2: Slow down,28,N,
X791F,3,3,3: Continue at the same pace,28,N,
X792F,.,.Z,XSPECF5.,31,N,F
X792F,LOW,0,XSPECF5.,31,N,LF
X792F,1,1,1: Stop,31,N,
X792F,2,2,2: Slow down,31,N,
X792F,3,3,3: Or continue at the same pace,31,N,
X793F,.,.Z,XSPECF5.,32,N,F
X793F,LOW,0,XSPECF5.,32,N,LF
X793F,1,1,1: Subject's Death,32,N,
X793F,2,2,2: Subject's Decision To Withdra,32,N,
X793F,3,3,3: NERI Decision To Deactivate S,32,N,
X793F,4,4,4: Family Refuses Access,32,N,
X794F,.,.Z,XSPECF5.,32,N,F
X794F,LOW,0,XSPECF5.,32,N,LF
X794F,1,1,1: Temporarily unavailable,32,N,
X794F,2,2,2: Unavailable for 3 months or m,32,N,
X794F,3,3,3: No longer a resident of this,32,N,
X795F,.,.Z,XSPECF5.,32,N,F
X795F,LOW,0,XSPECF5.,32,N,LF
X795F,1,1,1: Temporarily unavailable,32,N,
X795F,2,2,2: Unavailable for 3 months or m,32,N,
X795F,3,3,3: No longer a resident of this,32,N,
X795F,99,99,99: Other,32,N,
X796F,.,.Z,XSPECF5.,32,N,F
X796F,LOW,0,XSPECF5.,32,N,LF
X796F,1,1,1: Today (After midnight last ni,32,N,
X796F,2,2,2: Yesterday (Before midnight la,32,N,
X796F,3,3,3: The day before yesterday,32,N,
X797F,.,.Z,XSPECF5.,27,N,F
X797F,LOW,0,XSPECF5.,27,N,LF
X797F,1,1,1: Today,27,N,
X797F,2,2,2: Yesterday,27,N,
X797F,3,3,3: The day before yesterday,27,N,
X797F_II,1,1,Very High Confidence,25,N,
X797F_II,2,2,High Confidence,25,N,
X797F_II,3,3,Moderate Confidence,25,N,
X797F_II,4,4,Low Confidence,25,N,
X797F_II,5,5,Very Low or no confidence,25,N,
X797F_II,6,6,No sexual activity,25,N,
X798F,.,.Z,XSPECF5.,12,N,F
X798F,LOW,0,XSPECF5.,12,N,LF
X798F,1,1,1: Vaginal,12,N,
X798F,2,2,2: C-section,12,N,
X798F,3,3,3: Both,12,N,
X799F,.,.Z,XSPECF5.,32,N,F
X799F,LOW,0,XSPECF5.,32,N,LF
X799F,1,1,1: Very High Confidence,32,N,
X799F,2,2,2: High Confidence,32,N,
X799F,3,3,3: Moderate Confidence,32,N,
X799F,4,4,4: Low Confidence,32,N,
X799F,5,5,5: Very Low Confidence or no con,32,N,
X799F,6,6,6: No sexual activity,32,N,
X799F_II,1,1,Very High,35,N,
X799F_II,2,2,High,35,N,
X799F_II,3,3,Moderate,35,N,
X799F_II,4,4,Low,35,N,
X799F_II,5,5,Very low or None at All,35,N,
X799F_II,6,6,Did not attempt vaginal penetration,35,N,
X799F_II,7,7,Did not attempt vaginal penetration,35,N,
X799F_II,8,8,No sexual activity,35,N,
X79F,.,.Z,XSPECF5.,25,N,F
X79F,LOW,0,XSPECF5.,25,N,LF
X79F,1,1,1: Drops or a little more,25,N,
X79F,2,2,2: Small splashes,25,N,
X79F,3,3,3: Or more,25,N,
X7F,.,.Z,XSPECF5.,12,N,SF
X7F,LOW,0,XSPECF5.,12,N,SLF
X7F,0,0,0: Never,12,N,S
X7F,1,1,1: Seldom,12,N,S
X7F,2,2,2: Sometimes,12,N,S
X7F,3,3,3: Often,12,N,S
X800F,.,.Z,XSPECF5.,28,N,F
X800F,LOW,0,XSPECF5.,28,N,LF
X800F,1,1,1: Very High Confidence,28,N,
X800F,2,2,2: High Confidence,28,N,
X800F,3,3,3: Moderate Confidence,28,N,
X800F,4,4,4: Low Confidence,28,N,
X800F,5,5,5: Very Low or No Confidence,28,N,
X801F,.,.Z,XSPECF5.,28,N,F
X801F,LOW,0,XSPECF5.,28,N,LF
X801F,1,1,1: Very High Confidence,28,N,
X801F,2,2,2: High Confidence,28,N,
X801F,3,3,3: Moderate Confidence,28,N,
X801F,4,4,4: Low Confidence,28,N,
X801F,5,5,5: Very Low or no confidence,28,N,
X801F,6,6,6: No sexual activity,28,N,
X802F,.,.Z,XSPECF5.,26,N,F
X802F,LOW,0,XSPECF5.,26,N,LF
X802F,1,1,1: Very High,26,N,
X802F,2,2,2: High,26,N,
X802F,3,3,3: Moderate,26,N,
X802F,4,4,4: Low,26,N,
X802F,5,5,5: Very Low or none at all,26,N,
X803F,.,.Z,XSPECF5.,32,N,F
X803F,LOW,0,XSPECF5.,32,N,LF
X803F,1,1,1: Very High,32,N,
X803F,2,2,2: High,32,N,
X803F,3,3,3: Moderate,32,N,
X803F,4,4,4: Low,32,N,
X803F,5,5,5: Very low or None at All,32,N,
X803F,6,6,6: Did not attempt vaginal penet,32,N,
X803F,7,7,7: Did not attempt vaginal penet,32,N,
X803F,8,8,8: No sexual activity,32,N,
X804F,.,.Z,XSPECF5.,32,N,F
X804F,LOW,0,XSPECF5.,32,N,LF
X804F,1,1,1: Very High,32,N,
X804F,2,2,2: Most times(more than half the,32,N,
X804F,3,3,3: Sometimes(about half the time,32,N,
X804F,4,4,4: A few times(less than half th,32,N,
X804F,6,6,6: Did not attempt vaginal penet,32,N,
X804F,7,7,7: Did not attempt vaginal penet,32,N,
X805F,.,.Z,XSPECF5.,11,N,F
X805F,LOW,0,XSPECF5.,11,N,LF
X805F,1,1,1: Very Low,11,N,
X805F,2,2,2: Low,11,N,
X805F,3,3,3: Moderate,11,N,
X805F,4,4,4: High,11,N,
X805F,5,5,5: Very Low,11,N,
X806F,.,.Z,XSPECF5.,32,N,F
X806F,LOW,0,XSPECF5.,32,N,LF
X806F,1,1,1: Very Satisfied,32,N,
X806F,2,2,2: Moderately Satisfied,32,N,
X806F,3,3,3: About equally satisfied and d,32,N,
X806F,4,4,4: Moderately Dissatisfied,32,N,
X806F,5,5,5: Very Dissatisfied,32,N,
X807F,.,.Z,XSPECF5.,32,N,F
X807F,LOW,0,XSPECF5.,32,N,LF
X807F,1,1,1: Very Satisfied,32,N,
X807F,2,2,2: Moderately Satisfied,32,N,
X807F,3,3,3: About equally satisfied and d,32,N,
X807F,4,4,4: Moderately Dissatisfied,32,N,
X807F,5,5,5: Very Dissatisfied,32,N,
X807F,6,6,6: No sexual activity,32,N,
X808F,.,.Z,XSPECF5.,32,N,F
X808F,LOW,0,XSPECF5.,32,N,LF
X808F,1,1,1: Very Satisfied,32,N,
X808F,2,2,2: Moderately Satisfied,32,N,
X808F,3,3,3: About equally satisfied and d,32,N,
X808F,4,4,4: Moderately Dissatisfied,32,N,
X808F,5,5,5: Very Dissatisfied,32,N,
X808F,6,6,6: No sexual activity with a par,32,N,
X809F,.,.Z,XSPECF5.,32,N,F
X809F,LOW,0,XSPECF5.,32,N,LF
X809F,1,1,1: Very Satisfied,32,N,
X809F,2,2,2: Moderately Satisfied,32,N,
X809F,3,3,3: About equally satisfied and d,32,N,
X809F,4,4,4: Moderately dissatisfied,32,N,
X809F,5,5,5: Very dissatisfied,32,N,
X80F,.,.Z,XSPECF5.,10,N,F
X80F,LOW,0,XSPECF5.,10,N,LF
X80F,1,1,1: ENGLISH,10,N,
X80F,2,2,2: SPANISH,10,N,
X810F,.,.Z,XSPECF5.,32,N,F
X810F,LOW,0,XSPECF5.,32,N,LF
X810F,1,1,1: Very Satisfied,32,N,
X810F,2,2,2: Moderately Satisfied,32,N,
X810F,3,3,3: About equally satisfied and d,32,N,
X810F,4,4,4: Moderately dissatisfied,32,N,
X810F,5,5,5: Very dissatisfied,32,N,
X810F,6,6,6: No sexual activity with a par,32,N,
X811F,.,.Z,XSPECF5.,28,N,F
X811F,LOW,0,XSPECF5.,28,N,LF
X811F,1,1,1: Very high confidence,28,N,
X811F,2,2,2: High confidence,28,N,
X811F,3,3,3: Moderate confidence,28,N,
X811F,4,4,4: Low confidence,28,N,
X811F,5,5,5: Very low or no confidence,28,N,
X812F,.,.Z,XSPECF5.,26,N,F
X812F,LOW,0,XSPECF5.,26,N,LF
X812F,1,1,1: Very high,26,N,
X812F,2,2,2: High,26,N,
X812F,3,3,3: Moderate,26,N,
X812F,4,4,4: Low,26,N,
X812F,5,5,5: Very low or none at all,26,N,
X813F,.,.Z,XSPECF5.,12,N,F
X813F,LOW,0,XSPECF5.,12,N,LF
X813F,1,1,1: Very low,12,N,
X813F,2,2,2: Low,12,N,
X813F,3,3,3: Moderate,12,N,
X813F,4,4,4: High,12,N,
